id,seed,type,path,file,step_start,step_end,event,n_maps,action,q_value,q_llm
000541,121,intermediate,121/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,toggle,0.842943,0.2
000409,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.922745,0.913
000409,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.932065,0.895
000409,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.913517,0.904
000409,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.922745,0.904
000409,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.922745,0.904
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,left,0.95099,0.941
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,right,0.970299,0.961
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,forward,0.960596,0.95
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,pickup,0.960596,0.95
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,toggle,0.960596,0.95
001333,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.886385,0.0
001333,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.868746,0.0
001333,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.886385,0.0
001333,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.877521,0.0
001333,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.877521,0.0
000613,466,intermediate,466/intermediate_step_0091_0093_open_door.txt,intermediate_step_0091_0093_open_door.txt,91,93,open_door,3,left,0.886385,0.878
000613,466,intermediate,466/intermediate_step_0091_0093_open_door.txt,intermediate_step_0091_0093_open_door.txt,91,93,open_door,3,right,0.904382,0.869
000613,466,intermediate,466/intermediate_step_0091_0093_open_door.txt,intermediate_step_0091_0093_open_door.txt,91,93,open_door,3,forward,0.895338,0.886
000613,466,intermediate,466/intermediate_step_0091_0093_open_door.txt,intermediate_step_0091_0093_open_door.txt,91,93,open_door,3,pickup,0.895338,0.878
000613,466,intermediate,466/intermediate_step_0091_0093_open_door.txt,intermediate_step_0091_0093_open_door.txt,91,93,open_door,3,toggle,0.895338,0.878
000943,99,intermediate,99/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,left,0.834514,0.942
000943,99,intermediate,99/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,right,0.834514,0.961
000943,99,intermediate,99/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,forward,0.851458,0.95
000943,99,intermediate,99/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,pickup,0.842943,0.95
000943,99,intermediate,99/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,toggle,0.842943,0.95
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.922745,0.2
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.904382,0.2
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.904382,0.7
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.913517,0.0
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.913517,0.0
000955,99,intermediate,99/intermediate_step_0033_0035_open_door.txt,intermediate_step_0033_0035_open_door.txt,33,35,open_door,3,left,0.913517,0.8
000955,99,intermediate,99/intermediate_step_0033_0035_open_door.txt,intermediate_step_0033_0035_open_door.txt,33,35,open_door,3,right,0.895338,0.2
000955,99,intermediate,99/intermediate_step_0033_0035_open_door.txt,intermediate_step_0033_0035_open_door.txt,33,35,open_door,3,forward,0.877521,0.5
000955,99,intermediate,99/intermediate_step_0033_0035_open_door.txt,intermediate_step_0033_0035_open_door.txt,33,35,open_door,3,pickup,0.904382,0.0
000955,99,intermediate,99/intermediate_step_0033_0035_open_door.txt,intermediate_step_0033_0035_open_door.txt,33,35,open_door,3,toggle,0.904382,0.1
000829,87,transition,87/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,left,0.922745,0.0
000829,87,transition,87/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,right,0.922745,0.0
000829,87,transition,87/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,forward,0.932065,0.1
000829,87,transition,87/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,pickup,0.932065,0.0
000829,87,transition,87/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,toggle,0.94148,0.9
000913,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.95099,0.2
000913,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.932065,0.2
000913,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.922745,0.7
000913,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.94148,0.0
000913,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.94148,0.0
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,left,0.932065,0.0
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,right,0.913517,0.0
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,forward,0.895338,0.1
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,pickup,0.922745,0.0
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,toggle,0.922745,0.9
001561,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.95099,1.0
001561,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.94148,1.0
001561,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.960596,0.4
001561,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.95099,0.0
001561,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.95099,0.0
001189,661,transition,661/transition_step_0026_0028_reach_goal.txt,transition_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,left,0.9801,0.6
001189,661,transition,661/transition_step_0026_0028_reach_goal.txt,transition_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,right,0.9801,0.6
001189,661,transition,661/transition_step_0026_0028_reach_goal.txt,transition_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,forward,1.0,1.0
001189,661,transition,661/transition_step_0026_0028_reach_goal.txt,transition_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,pickup,0.99,0.0
001189,661,transition,661/transition_step_0026_0028_reach_goal.txt,transition_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,toggle,0.99,0.0
001105,130,transition,130/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,left,0.877521,0.5
001105,130,transition,130/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,right,0.877521,0.5
001105,130,transition,130/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,forward,0.886385,0.2
001105,130,transition,130/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.895338,1.0
001105,130,transition,130/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,toggle,0.886385,0.0
000397,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.922745,0.6
000397,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.932065,1.0
000397,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.913517,0.0
000397,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.922745,0.0
000397,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.922745,0.0
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,left,0.842943,0.4
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,right,0.842943,0.4
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,forward,0.851458,0.9
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,pickup,0.860058,0.0
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,toggle,0.851458,0.0
001387,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.904382,0.35
001387,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.886385,0.35
001387,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.895338,0.3
001387,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.895338,0.0
001387,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.895338,0.0
001201,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.960596,0.3
001201,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.95099,0.3
001201,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.970299,0.25
001201,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.960596,0.0
001201,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.960596,0.0
000607,466,transition,466/transition_step_0094_0096_open_door.txt,transition_step_0094_0096_open_door.txt,94,96,open_door,3,left,0.895338,0.28
000607,466,transition,466/transition_step_0094_0096_open_door.txt,transition_step_0094_0096_open_door.txt,94,96,open_door,3,right,0.895338,0.28
000607,466,transition,466/transition_step_0094_0096_open_door.txt,transition_step_0094_0096_open_door.txt,94,96,open_door,3,forward,0.904382,0.22
000607,466,transition,466/transition_step_0094_0096_open_door.txt,transition_step_0094_0096_open_door.txt,94,96,open_door,3,pickup,0.904382,0.0
000607,466,transition,466/transition_step_0094_0096_open_door.txt,transition_step_0094_0096_open_door.txt,94,96,open_door,3,toggle,0.913517,0.0
001711,955,intermediate,955/intermediate_step_0083_0085_open_door.txt,intermediate_step_0083_0085_open_door.txt,83,85,open_door,3,left,0.877521,0.32
001711,955,intermediate,955/intermediate_step_0083_0085_open_door.txt,intermediate_step_0083_0085_open_door.txt,83,85,open_door,3,right,0.877521,0.32
001711,955,intermediate,955/intermediate_step_0083_0085_open_door.txt,intermediate_step_0083_0085_open_door.txt,83,85,open_door,3,forward,0.868746,0.2
001711,955,intermediate,955/intermediate_step_0083_0085_open_door.txt,intermediate_step_0083_0085_open_door.txt,83,85,open_door,3,pickup,0.868746,0.0
001711,955,intermediate,955/intermediate_step_0083_0085_open_door.txt,intermediate_step_0083_0085_open_door.txt,83,85,open_door,3,toggle,0.868746,0.85
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,left,0.95099,0.3
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,right,0.95099,0.3
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,forward,0.970299,0.65
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,pickup,0.960596,0.0
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,toggle,0.960596,0.9
000403,700,off_track,700/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.922745,0.99
000403,700,off_track,700/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.932065,1.0
000403,700,off_track,700/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.913517,0.99
000403,700,off_track,700/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.922745,0.99
000403,700,off_track,700/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.922745,0.99
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,left,0.922745,0.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,right,0.94148,0.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,forward,0.904382,0.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,pickup,0.932065,0.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,toggle,0.932065,0.0
000205,270,transition,270/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,left,0.9801,0.98
000205,270,transition,270/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,right,0.9801,0.98
000205,270,transition,270/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,forward,1.0,1.0
000205,270,transition,270/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,pickup,0.99,0.99
000205,270,transition,270/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,toggle,0.99,0.99
000781,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,left,0.9801,0.98
000781,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,right,0.9801,0.98
000781,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,forward,1.0,1.0
000781,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,pickup,0.99,0.99
000781,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,toggle,0.99,0.99
000577,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.860058,1.0
000577,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.877521,0.98
000577,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.868746,0.989
000577,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.868746,0.989
000577,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.868746,0.989
001639,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.826169,0.05
001639,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.826169,0.6
001639,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.817907,0.1
001639,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.817907,0.02
001639,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.817907,0.0
000967,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,left,0.960596,0.2
000967,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,right,0.960596,0.05
000967,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,forward,0.9801,0.97
000967,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,pickup,0.970299,0.0
000967,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,toggle,0.970299,0.0
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.860058,0.1
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.877521,0.7
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,forward,0.860058,0.2
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,pickup,0.868746,0.05
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.868746,0.0
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,left,0.868746,0.2
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,right,0.868746,0.1
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,forward,0.877521,0.6
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,pickup,0.886385,0.95
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,toggle,0.877521,0.0
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,left,0.960596,0.15
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,right,0.960596,0.05
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,forward,0.9801,0.95
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,pickup,0.970299,0.0
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,toggle,0.970299,0.0
001489,413,transition,413/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,left,0.9801,0.99
001489,413,transition,413/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,right,0.9801,0.99
001489,413,transition,413/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,forward,1.0,1.0
001489,413,transition,413/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,pickup,0.99,0.0
001489,413,transition,413/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,toggle,0.99,0.0
001417,491,transition,491/transition_step_0059_0061_open_door.txt,transition_step_0059_0061_open_door.txt,59,61,open_door,3,left,0.913517,0.93
001417,491,transition,491/transition_step_0059_0061_open_door.txt,transition_step_0059_0061_open_door.txt,59,61,open_door,3,right,0.913517,0.93
001417,491,transition,491/transition_step_0059_0061_open_door.txt,transition_step_0059_0061_open_door.txt,59,61,open_door,3,forward,0.922745,0.0
001417,491,transition,491/transition_step_0059_0061_open_door.txt,transition_step_0059_0061_open_door.txt,59,61,open_door,3,pickup,0.922745,0.0
001417,491,transition,491/transition_step_0059_0061_open_door.txt,transition_step_0059_0061_open_door.txt,59,61,open_door,3,toggle,0.932065,0.94
000055,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.922745,0.91
000055,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.913517,0.0
000055,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.913517,0.92
000055,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.913517,0.0
000055,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.913517,0.0
000145,860,intermediate,860/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,left,0.95099,0.94
000145,860,intermediate,860/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,right,0.932065,0.0
000145,860,intermediate,860/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,forward,0.913517,0.0
000145,860,intermediate,860/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,pickup,0.94148,0.0
000145,860,intermediate,860/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,toggle,0.94148,0.95
000631,466,off_track,466/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.895338,0.868
000631,466,off_track,466/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.877521,0.4
000631,466,off_track,466/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.860058,0.868
000631,466,off_track,466/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.886385,0.0
000631,466,off_track,466/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.886385,0.0
000757,458,transition,458/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,left,0.860058,0.2
000757,458,transition,458/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,right,0.860058,0.2
000757,458,transition,458/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,forward,0.868746,0.8
000757,458,transition,458/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,pickup,0.877521,1.0
000757,458,transition,458/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,toggle,0.868746,0.0
000493,614,intermediate,614/intermediate_step_0046_0048_open_door.txt,intermediate_step_0046_0048_open_door.txt,46,48,open_door,3,left,0.895338,0.2
000493,614,intermediate,614/intermediate_step_0046_0048_open_door.txt,intermediate_step_0046_0048_open_door.txt,46,48,open_door,3,right,0.913517,1.0
000493,614,intermediate,614/intermediate_step_0046_0048_open_door.txt,intermediate_step_0046_0048_open_door.txt,46,48,open_door,3,forward,0.877521,0.4
000493,614,intermediate,614/intermediate_step_0046_0048_open_door.txt,intermediate_step_0046_0048_open_door.txt,46,48,open_door,3,pickup,0.904382,0.0
000493,614,intermediate,614/intermediate_step_0046_0048_open_door.txt,intermediate_step_0046_0048_open_door.txt,46,48,open_door,3,toggle,0.904382,0.8
000229,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.895338,0.1
000229,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.895338,1.0
000229,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.877521,0.2
000229,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.886385,0.0
000229,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.886385,0.0
000391,700,intermediate,700/intermediate_step_0032_0034_reach_goal.txt,intermediate_step_0032_0034_reach_goal.txt,32,34,reach_goal,3,left,0.95099,0.1
000391,700,intermediate,700/intermediate_step_0032_0034_reach_goal.txt,intermediate_step_0032_0034_reach_goal.txt,32,34,reach_goal,3,right,0.970299,1.0
